fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir,weight_decay,dropout_prob
1,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
2,TEST,0.56,0.6857142857142857,1.0,0.15384615384615385,0.3922322702763681,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
3,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
4,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
5,TEST,0.84,0.8,0.7272727272727273,0.9285714285714286,0.8217814036133182,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
MEAN,VALIDATION,0.56,0.6093186813186813,0.7911111111111111,0.3781818181818182,0.48645551677492127,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
MEAN,TEST,0.584,0.677809102135478,0.8787878787878787,0.3087912087912088,0.419183433106185,32,0.001,resize_mini_hu_m300_1400_separadas,0,0.5
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,TEST,0.72,0.7586206896551724,1.0,0.5,0.7071067811865476,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,VALIDATION,0.68,0.6725959283234826,0.7155555555555555,0.6472727272727272,0.6770583063672024,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,TEST,0.64,0.659211317418214,0.7499999999999999,0.5461538461538462,0.6362795369479389,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,VALIDATION,0.75,0.6153846153846154,0.4444444444444444,1.0,0.6666666666666666,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,VALIDATION,0.65,0.72,1.0,0.36363636363636365,0.6030226891555273,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,VALIDATION,0.75,0.7368421052631579,0.7,0.8,0.7483314773547882,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,TEST,0.76,0.7692307692307693,0.9090909090909091,0.6428571428571429,0.7644707871564383,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,VALIDATION,0.71,0.6900008996851101,0.7177777777777777,0.7054545454545454,0.683753511509995,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,TEST,0.576,0.5831618049009354,0.6651515151515153,0.4978021978021978,0.4750263321148026,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
4,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
5,VALIDATION,0.8,0.7777777777777778,0.7,0.9,0.7937253933193772,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
MEAN,VALIDATION,0.6900000000000001,0.7029239766081871,0.7844444444444445,0.6163636363636363,0.6834079929165104,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
MEAN,TEST,0.616,0.6431884057971013,0.7303030303030303,0.510989010989011,0.6005340270379692,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
1,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
2,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
3,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
3,TEST,0.56,0.6857142857142857,1.0,0.15384615384615385,0.3922322702763681,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
4,TEST,0.6,0.4444444444444444,0.3333333333333333,0.8461538461538461,0.5310850045437944,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
5,VALIDATION,0.8,0.7777777777777778,0.7,0.9,0.7937253933193772,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
5,TEST,0.8,0.8148148148148148,1.0,0.6428571428571429,0.8017837257372732,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
MEAN,VALIDATION,0.6700000000000002,0.6728049728049728,0.7622222222222221,0.5981818181818181,0.6464286351806307,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
MEAN,TEST,0.608,0.6257192747515328,0.7500000000000001,0.48241758241758237,0.5500690411524081,4,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,VALIDATION,0.65,0.72,1.0,0.36363636363636365,0.6030226891555273,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,VALIDATION,0.8,0.75,0.6666666666666666,0.9090909090909091,0.7784989441615229,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,VALIDATION,0.8,0.7777777777777778,0.7,0.9,0.7937253933193772,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,TEST,0.76,0.7,0.6363636363636364,0.8571428571428571,0.7385489458759964,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,VALIDATION,0.7300000000000001,0.7295555555555555,0.7844444444444443,0.6890909090909091,0.7164599935998648,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,TEST,0.608,0.6308277680573695,0.7272727272727272,0.4945054945054945,0.5605143857854282,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,TEST,0.6,0.6875,1.0,0.2857142857142857,0.5345224838248488,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,VALIDATION,0.68,0.7098321891685735,0.8466666666666667,0.5363636363636364,0.666125053360086,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,TEST,0.544,0.6252936507936508,0.8166666666666668,0.3032967032967033,0.4243696874421442,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
3,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
3,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
4,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
5,VALIDATION,0.8,0.7777777777777778,0.7,0.9,0.7937253933193772,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
5,TEST,0.88,0.88,1.0,0.7857142857142857,0.8864052604279183,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
MEAN,VALIDATION,0.6799999999999999,0.6877595834117572,0.7622222222222221,0.6163636363636363,0.6744940499383738,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
MEAN,TEST,0.656,0.7095273319561417,0.8666666666666668,0.46483516483516485,0.6261620462200408,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,VALIDATION,0.65,0.72,1.0,0.36363636363636365,0.6030226891555273,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
1,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
2,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
3,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
5,VALIDATION,0.8,0.7777777777777778,0.7,0.9,0.7937253933193772,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
MEAN,VALIDATION,0.6700000000000002,0.6662222222222222,0.74,0.6163636363636363,0.653592244129545,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
MEAN,TEST,0.6,0.593025261562767,0.696969696969697,0.510989010989011,0.5361412956823973,8,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,TEST,0.48,0.23529411764705882,0.18181818181818182,0.7142857142857143,0.36037498507822363,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,VALIDATION,0.6700000000000002,0.6791304347826087,0.7644444444444444,0.5927272727272728,0.6692442276416147,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,TEST,0.5840000000000001,0.5598793363499246,0.6196969696969697,0.5428571428571429,0.5520486307204585,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,VALIDATION,0.75,0.782608695652174,0.9,0.6,0.7348469228349535,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,TEST,0.72,0.7586206896551724,1.0,0.5,0.7071067811865476,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,VALIDATION,0.66,0.6896244259173321,0.8244444444444445,0.52,0.6413584805916985,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,TEST,0.576,0.6345232832301798,0.7999999999999999,0.3769230769230769,0.4712421993816781,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,VALIDATION,0.45,0.47619047619047616,0.5555555555555556,0.36363636363636365,0.44946657497549475,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,TEST,0.4,0.5161290322580645,0.6666666666666666,0.15384615384615385,0.32025630761017426,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
3,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
4,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
5,VALIDATION,0.85,0.8421052631578947,0.8,0.9,0.8485281374238571,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
5,TEST,0.64,0.5714285714285714,0.5454545454545454,0.7142857142857143,0.6241877839323592,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
MEAN,VALIDATION,0.62,0.6220429862535125,0.671111111111111,0.58,0.6180388363152012,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
MEAN,TEST,0.56,0.5918771121351766,0.6757575757575758,0.45054945054945056,0.5293502445408829,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
1,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
2,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
3,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
3,TEST,0.56,0.6857142857142857,1.0,0.15384615384615385,0.3922322702763681,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
4,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
5,VALIDATION,0.6,0.6923076923076923,0.9,0.3,0.5196152422706632,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
5,TEST,0.6,0.6875,1.0,0.2857142857142857,0.5345224838248488,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
MEAN,VALIDATION,0.5800000000000001,0.6726249402771142,0.9355555555555556,0.2781818181818182,0.49427344895931585,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
MEAN,TEST,0.528,0.6468650793650793,0.9166666666666667,0.18021978021978022,0.3607625546816492,16,0.001,resize_mini_hu_m600_1500_separadas,0,0.5
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
2,TEST,0.48,0.3157894736842105,0.25,0.6923076923076923,0.41602514716892186,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
3,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
4,TEST,0.76,0.7857142857142857,0.9166666666666666,0.6153846153846154,0.7510676161988108,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,VALIDATION,0.75,0.7058823529411765,0.6,0.9,0.7348469228349535,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
5,TEST,0.88,0.8421052631578947,0.7272727272727273,1.0,0.8528028654224418,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,VALIDATION,0.6900000000000001,0.6677497665732961,0.6755555555555556,0.7072727272727273,0.6844992786984126,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
MEAN,TEST,0.664,0.6287218045112782,0.6287878787878787,0.6923076923076923,0.6441713564656656,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.2
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
4,TEST,0.72,0.72,0.75,0.6923076923076923,0.7205766921228921,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
5,TEST,0.8,0.8148148148148148,1.0,0.6428571428571429,0.8017837257372732,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,VALIDATION,0.6300000000000001,0.6564069264069264,0.76,0.52,0.6221842666850932,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
MEAN,TEST,0.656,0.678852363884622,0.7833333333333334,0.5439560439560439,0.6434937500243707,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.3
1,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
2,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,32,0.001,resize_mini_hu_m600_1500_separadas,0,0.4
