fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir
5,VALIDATION,0.5,0.6666666666666666,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.44,0.6111111111111112,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.5599999999999999,0.6085714285714285,0.8,0.34545454545454546,0.38331787300582143,4,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.512,0.605946275946276,0.8166666666666668,0.24615384615384617,0.3020502962908834,4,0.0001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,4,0.001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,4,0.001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,4,0.001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,4,0.001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.64,0.5714285714285714,0.5,0.7692307692307693,0.6201736729460423,4,0.001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,4,0.001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.4,0.2857142857142857,0.2727272727272727,0.5,0.3692744729379982,4,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.6399999999999999,0.6372932330827068,0.6977777777777777,0.5927272727272727,0.641052242042279,4,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.544,0.5274470899470899,0.5712121212121211,0.5153846153846154,0.518821573663167,4,0.001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,8,1e-05,resize_smaller_hu_m600_1500_separadas
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,1e-05,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
2,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.55,0.0,0.0,1.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
3,TEST,0.52,0.0,0.0,1.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.5,0.0,0.0,1.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
5,TEST,0.56,0.0,0.0,1.0,0.0,8,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.53,0.3882758620689655,0.5555555555555556,0.5272727272727272,0.14070529413628968,8,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.528,0.38803088803088803,0.55,0.49230769230769234,0.11766968108291043,8,1e-05,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,8,0.0001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,8,0.0001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.55,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.52,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.5,0.16666666666666666,0.1111111111111111,0.8181818181818182,0.30151134457776363,8,0.0001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.52,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.5,0.6666666666666666,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.44,0.6111111111111112,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.5199999999999999,0.4180773249738767,0.5777777777777777,0.4545454545454546,0.17921994691766535,8,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.512,0.37502887502887505,0.5333333333333333,0.5076923076923077,0.1198289379030556,8,0.0001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,8,0.001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,8,0.001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,8,0.001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,8,0.001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.55,0.3076923076923077,0.2222222222222222,0.8181818181818182,0.4264014327112209,8,0.001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,8,0.001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,8,0.001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.75,0.7619047619047619,0.8,0.7,0.7483314773547882,8,0.001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,8,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.64,0.619047619047619,0.7155555555555555,0.5763636363636364,0.5999287544981924,8,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5680000000000001,0.609054131054131,0.7136363636363636,0.4373626373626374,0.47941724604182506,8,0.001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.55,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m600_1500_separadas
1,TEST,0.52,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.5,0.0,0.0,0.9090909090909091,0.0,16,1e-05,resize_smaller_hu_m600_1500_separadas
2,TEST,0.48,0.0,0.0,0.9230769230769231,0.0,16,1e-05,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.4,0.14285714285714285,0.1111111111111111,0.6363636363636364,0.26590801173915524,16,1e-05,resize_smaller_hu_m600_1500_separadas
3,TEST,0.6,0.375,0.25,0.9230769230769231,0.4803844614152614,16,1e-05,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.4,0.5,0.6666666666666666,0.18181818181818182,0.3481553119113957,16,1e-05,resize_smaller_hu_m600_1500_separadas
4,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,16,1e-05,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.5,0.5,0.5,0.5,0.5,16,1e-05,resize_smaller_hu_m600_1500_separadas
5,TEST,0.6,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.6030226891555273,16,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.47000000000000003,0.22857142857142856,0.25555555555555554,0.6454545454545454,0.22281266473011022,16,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5680000000000001,0.3295977011494253,0.34393939393939393,0.775824175824176,0.3407161647033662,16,1e-05,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.55,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.52,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.55,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.52,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,16,0.0001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.72,0.7407407407407407,0.9090909090909091,0.5714285714285714,0.7207499701564472,16,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.54,0.3816091954022989,0.52,0.5599999999999999,0.13856406460551018,16,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5439999999999999,0.40760760760760756,0.5818181818181818,0.5142857142857142,0.14414999403128942,16,0.0001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,16,0.001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,16,0.001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.65,0.36363636363636365,0.2222222222222222,1.0,0.4714045207910317,16,0.001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.52,0.0,0.0,1.0,0.0,16,0.001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,16,0.001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.64,0.7272727272727273,1.0,0.3076923076923077,0.5547001962252291,16,0.001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,16,0.001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,16,0.001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.75,0.782608695652174,0.9,0.6,0.7348469228349535,16,0.001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.68,0.7142857142857143,0.9090909090909091,0.5,0.674199862463242,16,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.63,0.6235076517685213,0.7577777777777778,0.52,0.564938464825729,16,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5760000000000001,0.5391053391053392,0.7151515151515151,0.45384615384615384,0.3634496928206047,16,0.001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,2,1e-05,resize_smaller
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,2,1e-05,resize_smaller
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,2,1e-05,resize_smaller
2,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,2,1e-05,resize_smaller
3,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,2,1e-05,resize_smaller
3,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,2,1e-05,resize_smaller
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,2,1e-05,resize_smaller
4,TEST,0.4,0.11764705882352941,0.08333333333333333,0.6923076923076923,0.24019223070763068,2,1e-05,resize_smaller
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,2,1e-05,resize_smaller
5,TEST,0.52,0.45454545454545453,0.45454545454545453,0.5714285714285714,0.5096471914376255,2,1e-05,resize_smaller
MEAN,VALIDATION,0.6399999999999999,0.6174993643529113,0.6311111111111111,0.649090909090909,0.6289977939231386,2,1e-05,resize_smaller
MEAN,TEST,0.496,0.4464190221543163,0.4909090909090909,0.4989010989010989,0.43684812426900405,2,1e-05,resize_smaller
1,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,2,0.0001,resize_smaller
1,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,2,0.0001,resize_smaller
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,2,0.0001,resize_smaller
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,2,0.0001,resize_smaller
3,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,2,0.0001,resize_smaller
3,TEST,0.56,0.6857142857142857,1.0,0.15384615384615385,0.3922322702763681,2,0.0001,resize_smaller
4,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,2,0.0001,resize_smaller
4,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,2,0.0001,resize_smaller
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,2,0.0001,resize_smaller
5,TEST,0.56,0.56,0.6363636363636364,0.5,0.5640760748177662,2,0.0001,resize_smaller
MEAN,VALIDATION,0.6,0.594541690193864,0.6733333333333332,0.5381818181818182,0.5785806235599003,2,0.0001,resize_smaller
MEAN,TEST,0.52,0.5305685308606202,0.6272727272727272,0.4230769230769231,0.45790216539850775,2,0.0001,resize_smaller
1,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,2,0.001,resize_smaller
1,TEST,0.44,0.4166666666666667,0.4166666666666667,0.46153846153846156,0.4385290096535146,2,0.001,resize_smaller
2,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,2,0.001,resize_smaller
2,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,2,0.001,resize_smaller
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,2,0.001,resize_smaller
3,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,2,0.001,resize_smaller
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,2,0.001,resize_smaller
4,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,2,0.001,resize_smaller
5,VALIDATION,0.65,0.5882352941176471,0.5,0.8,0.6324555320336759,2,0.001,resize_smaller
5,TEST,0.52,0.4,0.36363636363636365,0.6428571428571429,0.4834937784152282,2,0.001,resize_smaller
MEAN,VALIDATION,0.6,0.5546749226006192,0.5444444444444445,0.6509090909090908,0.5906835706788846,2,0.001,resize_smaller
MEAN,TEST,0.48,0.40040843214756255,0.37272727272727274,0.5747252747252747,0.45852290548770036,2,0.001,resize_smaller
1,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,4,1e-05,resize_smaller
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,4,1e-05,resize_smaller
2,VALIDATION,0.55,0.0,0.0,1.0,0.0,4,1e-05,resize_smaller
2,TEST,0.52,0.0,0.0,1.0,0.0,4,1e-05,resize_smaller
3,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,4,1e-05,resize_smaller
3,TEST,0.44,0.6111111111111112,0.9166666666666666,0.0,0.0,4,1e-05,resize_smaller
4,VALIDATION,0.55,0.0,0.0,1.0,0.0,4,1e-05,resize_smaller
4,TEST,0.52,0.0,0.0,1.0,0.0,4,1e-05,resize_smaller
5,VALIDATION,0.35,0.48,0.6,0.1,0.2449489742783178,4,1e-05,resize_smaller
5,TEST,0.4,0.4827586206896552,0.6363636363636364,0.21428571428571427,0.3692744729379982,4,1e-05,resize_smaller
MEAN,VALIDATION,0.49000000000000005,0.34123809523809523,0.47555555555555556,0.4927272727272727,0.20140530106558394,4,1e-05,resize_smaller
MEAN,TEST,0.488,0.342911877394636,0.4606060606060606,0.5197802197802198,0.18127212569351459,4,1e-05,resize_smaller
1,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,4,0.0001,resize_smaller
1,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,4,0.0001,resize_smaller
2,VALIDATION,0.45,0.5925925925925926,0.8888888888888888,0.09090909090909091,0.28426762180748055,4,0.0001,resize_smaller
2,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,4,0.0001,resize_smaller
3,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,4,0.0001,resize_smaller
3,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,4,0.0001,resize_smaller
4,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,4,0.0001,resize_smaller
4,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,4,0.0001,resize_smaller
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,4,0.0001,resize_smaller
5,TEST,0.6,0.6153846153846154,0.7272727272727273,0.5,0.6030226891555273,4,0.0001,resize_smaller
MEAN,VALIDATION,0.5199999999999999,0.6008382677348194,0.7844444444444443,0.3036363636363636,0.3937999099284285,4,0.0001,resize_smaller
MEAN,TEST,0.496,0.5724603324603325,0.7621212121212121,0.25384615384615383,0.3300563802630605,4,0.0001,resize_smaller
1,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,4,0.001,resize_smaller
1,TEST,0.36,0.42857142857142855,0.5,0.23076923076923078,0.3396831102433787,4,0.001,resize_smaller
2,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,4,0.001,resize_smaller
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,4,0.001,resize_smaller
3,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,4,0.001,resize_smaller
3,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,4,0.001,resize_smaller
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,4,0.001,resize_smaller
4,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,4,0.001,resize_smaller
5,VALIDATION,0.55,0.64,0.8,0.3,0.4898979485566356,4,0.001,resize_smaller
5,TEST,0.48,0.6285714285714286,1.0,0.07142857142857142,0.2672612419124244,4,0.001,resize_smaller
MEAN,VALIDATION,0.5700000000000001,0.575135955831608,0.6488888888888888,0.4963636363636363,0.5470638976447301,4,0.001,resize_smaller
MEAN,TEST,0.46399999999999997,0.4959802955665024,0.6,0.35274725274725277,0.4013177861010383,4,0.001,resize_smaller
1,VALIDATION,0.55,0.4,0.3333333333333333,0.7272727272727273,0.49236596391733095,8,1e-05,resize_smaller
1,TEST,0.56,0.26666666666666666,0.16666666666666666,0.9230769230769231,0.3922322702763681,8,1e-05,resize_smaller
2,VALIDATION,0.55,0.0,0.0,1.0,0.0,8,1e-05,resize_smaller
2,TEST,0.52,0.0,0.0,1.0,0.0,8,1e-05,resize_smaller
3,VALIDATION,0.45,0.47619047619047616,0.5555555555555556,0.36363636363636365,0.44946657497549475,8,1e-05,resize_smaller
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,1e-05,resize_smaller
4,VALIDATION,0.55,0.18181818181818182,0.1111111111111111,0.9090909090909091,0.3178208630818641,8,1e-05,resize_smaller
4,TEST,0.56,0.26666666666666666,0.16666666666666666,0.9230769230769231,0.3922322702763681,8,1e-05,resize_smaller
5,VALIDATION,0.5,0.6428571428571429,0.9,0.1,0.30000000000000004,8,1e-05,resize_smaller
5,TEST,0.44,0.6111111111111112,1.0,0.0,0.0,8,1e-05,resize_smaller
MEAN,VALIDATION,0.52,0.34017316017316024,0.38,0.62,0.31193068039493793,8,1e-05,resize_smaller
MEAN,TEST,0.52,0.35388888888888886,0.4333333333333334,0.6153846153846153,0.24459871004125017,8,1e-05,resize_smaller
1,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,8,0.0001,resize_smaller
1,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.0001,resize_smaller
2,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,8,0.0001,resize_smaller
2,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.0001,resize_smaller
3,VALIDATION,0.55,0.3076923076923077,0.2222222222222222,0.8181818181818182,0.4264014327112209,8,0.0001,resize_smaller
3,TEST,0.44,0.0,0.0,0.8461538461538461,0.0,8,0.0001,resize_smaller
4,VALIDATION,0.55,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller
4,TEST,0.52,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,8,0.0001,resize_smaller
5,TEST,0.48,0.48,0.5454545454545454,0.42857142857142855,0.48349377841522817,8,0.0001,resize_smaller
MEAN,VALIDATION,0.52,0.4370870508801543,0.5844444444444445,0.4636363636363637,0.20360188220423653,8,0.0001,resize_smaller
MEAN,TEST,0.48,0.35545945945945945,0.509090909090909,0.45494505494505494,0.09669875568304563,8,0.0001,resize_smaller
1,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,8,0.001,resize_smaller
1,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,8,0.001,resize_smaller
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,8,0.001,resize_smaller
2,TEST,0.44,0.4166666666666667,0.4166666666666667,0.46153846153846156,0.4385290096535146,8,0.001,resize_smaller
3,VALIDATION,0.5,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4923659639173309,8,0.001,resize_smaller
3,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,resize_smaller
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,8,0.001,resize_smaller
4,TEST,0.4,0.21052631578947367,0.16666666666666666,0.6153846153846154,0.32025630761017426,8,0.001,resize_smaller
5,VALIDATION,0.5,0.6153846153846154,0.8,0.2,0.4,8,0.001,resize_smaller
5,TEST,0.4,0.5454545454545454,0.8181818181818182,0.07142857142857142,0.24174688920761409,8,0.001,resize_smaller
MEAN,VALIDATION,0.55,0.5140543666859456,0.5377777777777778,0.5490909090909091,0.5119338408716335,8,0.001,resize_smaller
MEAN,TEST,0.48,0.4336891694476834,0.48030303030303034,0.49120879120879124,0.40976274347795105,8,0.001,resize_smaller
1,VALIDATION,0.55,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller
1,TEST,0.52,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller
2,VALIDATION,0.45,0.6206896551724138,1.0,0.0,0.0,16,1e-05,resize_smaller
2,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,1e-05,resize_smaller
3,VALIDATION,0.5,0.375,0.3333333333333333,0.6363636363636364,0.4605661864718383,16,1e-05,resize_smaller
3,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,16,1e-05,resize_smaller
4,VALIDATION,0.45,0.35294117647058826,0.3333333333333333,0.5454545454545454,0.42640143271122083,16,1e-05,resize_smaller
4,TEST,0.4,0.21052631578947367,0.16666666666666666,0.6153846153846154,0.32025630761017426,16,1e-05,resize_smaller
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,16,1e-05,resize_smaller
5,TEST,0.48,0.38095238095238093,0.36363636363636365,0.5714285714285714,0.4558423058385518,16,1e-05,resize_smaller
MEAN,VALIDATION,0.53,0.40972616632860037,0.4733333333333333,0.5763636363636364,0.3173935238366118,16,1e-05,resize_smaller
MEAN,TEST,0.496,0.3711023921550237,0.43939393939393934,0.5450549450549451,0.27504866059280075,16,1e-05,resize_smaller
1,VALIDATION,0.45,0.5925925925925926,0.8888888888888888,0.09090909090909091,0.28426762180748055,16,0.0001,resize_smaller
1,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,16,0.0001,resize_smaller
2,VALIDATION,0.5,0.375,0.3333333333333333,0.6363636363636364,0.4605661864718383,16,0.0001,resize_smaller
2,TEST,0.4,0.34782608695652173,0.3333333333333333,0.46153846153846156,0.3922322702763681,16,0.0001,resize_smaller
3,VALIDATION,0.45,0.42105263157894735,0.4444444444444444,0.45454545454545453,0.4494665749754947,16,0.0001,resize_smaller
3,TEST,0.4,0.34782608695652173,0.3333333333333333,0.46153846153846156,0.3922322702763681,16,0.0001,resize_smaller
4,VALIDATION,0.55,0.18181818181818182,0.1111111111111111,0.9090909090909091,0.3178208630818641,16,0.0001,resize_smaller
4,TEST,0.44,0.125,0.08333333333333333,0.7692307692307693,0.25318484177091666,16,0.0001,resize_smaller
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,16,0.0001,resize_smaller
5,TEST,0.48,0.23529411764705882,0.18181818181818182,0.7142857142857143,0.36037498507822363,16,0.0001,resize_smaller
MEAN,VALIDATION,0.51,0.4140926811979444,0.43555555555555553,0.5781818181818181,0.4155613342571832,16,0.0001,resize_smaller
MEAN,TEST,0.44000000000000006,0.33240137952414167,0.353030303030303,0.5120879120879122,0.35121636088431857,16,0.0001,resize_smaller
1,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,16,0.001,resize_smaller
1,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,16,0.001,resize_smaller
2,VALIDATION,0.5,0.375,0.3333333333333333,0.6363636363636364,0.4605661864718383,16,0.001,resize_smaller
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,16,0.001,resize_smaller
3,VALIDATION,0.45,0.47619047619047616,0.5555555555555556,0.36363636363636365,0.44946657497549475,16,0.001,resize_smaller
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,16,0.001,resize_smaller
4,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,16,0.001,resize_smaller
4,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,16,0.001,resize_smaller
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,16,0.001,resize_smaller
5,TEST,0.48,0.38095238095238093,0.36363636363636365,0.5714285714285714,0.4558423058385518,16,0.001,resize_smaller
