fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir
10,TEST,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6761234037828132,2,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.5391304347826087,0.5516011875233844,0.6181818181818182,0.4666666666666667,0.5209723164659772,2,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.5371794871794873,0.573560181648417,0.6966666666666665,0.3904761904761904,0.45369074521136776,2,0.0001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.6956521739130435,0.72,0.8181818181818182,0.5833333333333334,0.6908492797077574,2,0.001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,2,0.001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.5217391304347826,0.56,0.6363636363636364,0.4166666666666667,0.5149286505444373,2,0.001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,2,0.001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.75,0.6908492797077574,2,0.001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.38461538461538464,0.2,0.16666666666666666,0.5714285714285714,0.3086066999241838,2,0.001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.6086956521739131,0.7096774193548387,1.0,0.25,0.5,2,0.001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.46153846153846156,0.5333333333333333,0.6666666666666666,0.2857142857142857,0.4364357804719847,2,0.001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.7391304347826086,0.75,0.8181818181818182,0.6666666666666666,0.7385489458759964,2,0.001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,2,0.001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.5217391304347826,0.5925925925925926,0.7272727272727273,0.3333333333333333,0.49236596391733095,2,0.001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.6666666666666666,0.75,1.0,0.3333333333333333,0.5773502691896257,2,0.001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.6521739130434783,0.6923076923076923,0.8181818181818182,0.5,0.6396021490668313,2,0.001,resize_smaller_hu_m300_1400_separadas
7,TEST,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,2,0.001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.391304347826087,0.36363636363636365,0.36363636363636365,0.4166666666666667,0.3892494720807615,2,0.001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,2,0.001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.6521739130434783,0.6,0.5454545454545454,0.75,0.6396021490668313,2,0.001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.8333333333333334,0.8,0.6666666666666666,1.0,0.816496580927726,2,0.001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.6521739130434783,0.5555555555555556,0.45454545454545453,0.8333333333333334,0.6154574548966637,2,0.001,resize_smaller_hu_m300_1400_separadas
10,TEST,0.5833333333333334,0.0,0.0,1.0,0.0,2,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.6130434782608696,0.6210436290113709,0.6818181818181818,0.55,0.5911453344864368,2,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.5115384615384615,0.46258241758241764,0.5333333333333334,0.47857142857142854,0.38894792444093473,2,0.001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.34782608695652173,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.3481553119113957,4,1e-05,resize_smaller_hu_m300_1400_separadas
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,4,1e-05,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.5217391304347826,0.6666666666666666,1.0,0.08333333333333333,0.28867513459481287,4,1e-05,resize_smaller_hu_m300_1400_separadas
2,TEST,0.46153846153846156,0.5882352941176471,0.8333333333333334,0.14285714285714285,0.3450327796711771,4,1e-05,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,1e-05,resize_smaller_hu_m300_1400_separadas
3,TEST,0.6153846153846154,0.7058823529411765,1.0,0.2857142857142857,0.5345224838248488,4,1e-05,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.5217391304347826,0.42105263157894735,0.36363636363636365,0.6666666666666666,0.49236596391733095,4,1e-05,resize_smaller_hu_m300_1400_separadas
4,TEST,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.5345224838248488,4,1e-05,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
5,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
6,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.5652173913043478,0.2857142857142857,0.18181818181818182,0.9166666666666666,0.408248290463863,4,1e-05,resize_smaller_hu_m300_1400_separadas
7,TEST,0.25,0.0,0.0,0.5,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.5217391304347826,0.5925925925925926,0.7272727272727273,0.3333333333333333,0.49236596391733095,4,1e-05,resize_smaller_hu_m300_1400_separadas
8,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
9,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.6086956521739131,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.5504818825631803,4,1e-05,resize_smaller_hu_m300_1400_separadas
10,TEST,0.75,0.7692307692307693,1.0,0.5714285714285714,0.7559289460184544,4,1e-05,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.5043478260869565,0.5466423036945824,0.7090909090909091,0.31666666666666665,0.31025255152350073,4,1e-05,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.5032051282051283,0.55224788970919,0.75,0.2785714285714286,0.2632916743225605,4,1e-05,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.6956521739130435,0.72,0.8181818181818182,0.5833333333333334,0.6908492797077574,4,0.0001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,4,0.0001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,4,0.0001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,4,0.0001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.391304347826087,0.4166666666666667,0.45454545454545453,0.3333333333333333,0.38924947208076144,4,0.0001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,4,0.0001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.6086956521739131,0.7096774193548387,1.0,0.25,0.5,4,0.0001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,4,0.0001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.391304347826087,0.46153846153846156,0.5454545454545454,0.25,0.3692744729379982,4,0.0001,resize_smaller_hu_m300_1400_separadas
7,TEST,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5,0.5773502691896257,4,0.0001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.5652173913043478,0.6428571428571429,0.8181818181818182,0.3333333333333333,0.5222329678670935,4,0.0001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,4,0.0001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,0.0001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,4,0.0001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.4782608695652174,0.5,0.5454545454545454,0.4166666666666667,0.4767312946227962,4,0.0001,resize_smaller_hu_m300_1400_separadas
10,TEST,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6761234037828132,4,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.5173913043478261,0.5849929801244049,0.7363636363636363,0.31666666666666665,0.4034646529901266,4,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.5455128205128206,0.6062006105349759,0.7466666666666667,0.36190476190476195,0.36818538446840937,4,0.0001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.7391304347826086,0.7692307692307693,0.9090909090909091,0.5833333333333334,0.7282190812544191,4,0.001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,4,0.001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,4,0.001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.5345224838248488,4,0.001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.75,0.6908492797077574,4,0.001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.38461538461538464,0.2,0.16666666666666666,0.5714285714285714,0.3086066999241838,4,0.001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.5217391304347826,0.56,0.6363636363636364,0.4166666666666667,0.5149286505444373,4,0.001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5345224838248488,4,0.001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.782608695652174,0.782608695652174,0.8181818181818182,0.75,0.7833494518006403,4,0.001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,4,0.001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.6956521739130435,0.7586206896551724,1.0,0.4166666666666667,0.6454972243679028,4,0.001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,4,0.001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,0.001,resize_smaller_hu_m300_1400_separadas
7,TEST,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4714045207910317,4,0.001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.6086956521739131,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.6030226891555273,4,0.001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.9166666666666666,0.9230769230769231,1.0,0.8333333333333334,0.9128709291752769,4,0.001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,0.001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.75,0.7692307692307693,0.8333333333333334,0.6666666666666666,0.7453559924999299,4,0.001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,4,0.001,resize_smaller_hu_m300_1400_separadas
10,TEST,1.0,1.0,1.0,1.0,1.0,4,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.6391304347826087,0.6485366986836253,0.7090909090909091,0.575,0.6313010207122731,4,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.6275641025641026,0.6243668749551102,0.6833333333333333,0.569047619047619,0.566025871926875,4,0.001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m300_1400_separadas
1,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.43478260869565216,0.38095238095238093,0.36363636363636365,0.5,0.4264014327112209,8,1e-05,resize_smaller_hu_m300_1400_separadas
2,TEST,0.3076923076923077,0.18181818181818182,0.16666666666666666,0.42857142857142855,0.2672612419124244,8,1e-05,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,8,1e-05,resize_smaller_hu_m300_1400_separadas
3,TEST,0.38461538461538464,0.42857142857142855,0.5,0.2857142857142857,0.3779644730092272,8,1e-05,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.6086956521739131,0.4,0.2727272727272727,0.9166666666666666,0.49999999999999994,8,1e-05,resize_smaller_hu_m300_1400_separadas
4,TEST,0.5384615384615384,0.25,0.16666666666666666,0.8571428571428571,0.3779644730092272,8,1e-05,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.5217391304347826,0.26666666666666666,0.18181818181818182,0.8333333333333334,0.3892494720807615,8,1e-05,resize_smaller_hu_m300_1400_separadas
5,TEST,0.6923076923076923,0.6,0.5,0.8571428571428571,0.6546536707079771,8,1e-05,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.5217391304347826,0.6666666666666666,1.0,0.08333333333333333,0.28867513459481287,8,1e-05,resize_smaller_hu_m300_1400_separadas
6,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.5504818825631803,8,1e-05,resize_smaller_hu_m300_1400_separadas
7,TEST,0.4166666666666667,0.46153846153846156,0.5,0.3333333333333333,0.408248290463863,8,1e-05,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m300_1400_separadas
8,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,8,1e-05,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.43478260869565216,0.38095238095238093,0.36363636363636365,0.5,0.4264014327112209,8,1e-05,resize_smaller_hu_m300_1400_separadas
9,TEST,0.4166666666666667,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.3333333333333333,8,1e-05,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.5217391304347826,0.42105263157894735,0.36363636363636365,0.6666666666666666,0.49236596391733095,8,1e-05,resize_smaller_hu_m300_1400_separadas
10,TEST,0.5,0.25,0.2,0.7142857142857143,0.37796447300922725,8,1e-05,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.5130434782608695,0.5009126322593815,0.5909090909090908,0.4416666666666667,0.3637651393396294,8,1e-05,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.4717948717948718,0.43590625748520484,0.5200000000000001,0.41428571428571426,0.27973899554452797,8,1e-05,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.5384615384615384,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.6086956521739131,0.6666666666666666,0.8181818181818182,0.4166666666666667,0.5838742081211422,8,0.0001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,8,0.0001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.5652173913043478,0.6428571428571429,0.8181818181818182,0.3333333333333333,0.5222329678670935,8,0.0001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,8,0.0001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.5652173913043478,0.4444444444444444,0.36363636363636365,0.75,0.5222329678670935,8,0.0001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4714045207910317,8,0.0001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
7,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.4782608695652174,0.4,0.36363636363636365,0.5833333333333334,0.4605661864718383,8,0.0001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.75,0.7272727272727273,0.6666666666666666,0.8333333333333334,0.7453559924999299,8,0.0001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
10,TEST,0.5833333333333334,0.0,0.0,1.0,0.0,8,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.5173913043478261,0.4742203548085902,0.6363636363636364,0.4083333333333334,0.20889063303271677,8,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.5602564102564103,0.5276144907723854,0.7000000000000001,0.4166666666666667,0.25044403773005125,8,0.0001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.6086956521739131,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.5504818825631803,8,0.001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5345224838248488,8,0.001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.5504818825631803,8,0.001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.5345224838248488,8,0.001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.7391304347826086,0.7272727272727273,0.7272727272727273,0.75,0.7385489458759964,8,0.001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,8,0.001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.5652173913043478,0.6428571428571429,0.8181818181818182,0.3333333333333333,0.5222329678670935,8,0.001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.6923076923076923,0.75,1.0,0.42857142857142855,0.6546536707079771,8,0.001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.6956521739130435,0.72,0.8181818181818182,0.5833333333333334,0.6908492797077574,8,0.001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,8,0.001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.6086956521739131,0.6666666666666666,0.8181818181818182,0.4166666666666667,0.5838742081211422,8,0.001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,8,0.001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.5217391304347826,0.6451612903225806,0.9090909090909091,0.16666666666666666,0.38924947208076144,8,0.001,resize_smaller_hu_m300_1400_separadas
